generatorkey,ads_name,bus id,bus name,bus kv,unit id,generator typeid,subtype,long id,ads_long_name,servicestatus,commission_date,retirement_date,devstatus,balancing_area,region name,mincap(mw),maxcap(mw),initialdispatch(mw),save to binary,state,county,city,zipcode,fueltype,technology,btm,internalid,economicpmin,economicpmax,tech_type,GeneratorKey,GeneratorName_x,Type,DispatchShapeName,DispatchMultiplier,capacity_hourly_rsc,GeneratorName_y, Turbine Type,Model Type,MustRun,MinimumDownTime(hr),MinimumUpTime(hr),MaxUpTime(hr),Generic Ramp Rate Name,RampUp Rate(MW/minute),RampDn Rate(MW/minute),Startup Cost Fixed($),StartFuel(MMBTu),Startup Time,VOM Cost,IOMaxCap(MW),IOMinCap(MW),MinInput(MMBTu),IncCap2(MW),IncHR2(MMBTu/MWh),IncCap3(MW),IncHR3(MMBTu/MWh),IncCap4(MW),IncHR4(MMBTu/MWh),IncCap5(MW),IncHR5(MMBTu/MWh),IncCap6(MW),IncHR6(MMBTu/MWh),IncCap7(MW),IncHR7(MMBTu/MWh),plant_id_eia,lat,lon
18397,Wind Wyoming East3,67796,AEOLUS,230.0,'X0,4,WT-Onshore,_,2032ADS,#TRUE#,#2021-01-01#,#2050-12-31#,Future-Planned,PAWY,BS_PACE,0.0,49.0,0.0,YES,WY,,,T3,Wind,Onshore,#FALSE#,,0,49,Wind_Onshore,18397.0,Wind Wyoming East3,Wind,WT_Wind Wyoming East0WT49 B-1_[18],49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16969,Mojave 90,24253,WESTWIND1_GS,0.48,'EQ,4,WT-Onshore,CA-Tier1,Mojave 90,#TRUE#,#2020-11-20#,#2050-12-31#,Future-Planned,CISC,CA_CISO,0.0,48.9,60.0,YES,CA,,,,Wind,Onshore,#FALSE#,,0,48.9,Wind_Onshore,16969.0,Mojave 90,Wind,WT_Mojave 901WT48.9 A-1_[18],48.9,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19021,DG-BTM_SRP_AZ_Pinal,15118,OAKFLAT,115.0,'H3,4,DG-BTM,G0--,DG-BTM_SRP_AZ_Pinal,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,SRP,SW_SRP,0.0,48.85142,0.0,YES,ID,,,,Solar,,#TRUE#,,0,48.85142,,19021.0,DG-BTM_SRP_AZ_Pinal,Solar,DPV-ALL_Pinal_AZ_F[18],48.85142,48.85142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17793,Pisgah_Solar  (Generic)PV-NT47,25474,RP_LUGO_1G,34.5,'VS,4,SolarPV-NonTracking,_,Iron Point -Proposed,#TRUE#,#2031-01-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,0.0,47.0,0.0,YES,CA,San Bernardino,,T3,Solar,Photovoltaic,#FALSE#,,0,47,Solar_Photovoltaic,17793.0,Pisgah_Solar  (Generic)PV-NT47,Solar,PV_Sunray 21PV-NT20_[18],47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17480,Dyer Summit Wind Repower,365593,Q1010WIND,0.69,'1,4,WT-Onshore,_,ADS2032,#TRUE#,#2021-07-02#,#2050-12-31#,Under Construction,CIPV,CA_CISO,0.0,46.1,0.0,YES,CA,San Joaquin,,T1,Wind,Onshore,#FALSE#,,0,46.1,Wind_Onshore,17480.0,Dyer Summit Wind Repower,Wind,WT-CISO-Altamont2_2032[18],46.1,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18150,IPTV WT Agg Elmore Co 2,60413,MTNAIRW2,0.69,'1,4,WT-Onshore,Agg,ADS2032,#TRUE#,#2012-08-11#,#2050-12-31#,Existing,IPTV,BS_IPCO,0.0,46.0,0.0,YES,ID,Elmore,,,Wind,Onshore,#FALSE#,,0,46,Wind_Onshore,18150.0,IPTV WT Agg Elmore Co 2,Wind,WT_Cold Springs Windfarm1WT23 A-1_[18],46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17473,Golden Hills C,33868,Q709RPWRP2,0.69,'2,4,WT-Onshore,59780_1,ADS2032,#TRUE#,#2017-11-09#,#2050-12-31#,Existing,CIPV,CA_CISO,0.0,46.0,0.0,YES,CA,Alameda,,EC,Wind,Onshore,#FALSE#,,0,46,Wind_Onshore,17473.0,Golden Hills C,Wind,WT-CISO-Altamont2_2032[18],46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19030,DG-BTM_TIDC_CA_Merced,38452,ROEDING,69.0,'G4,4,DG-BTM,G0--,DG-BTM_TIDC_CA_Merced,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,TIDC,CA_TIDC,0.0,45.87721,0.0,YES,ID,,,,Solar,,#TRUE#,,0,45.87721,,19030.0,DG-BTM_TIDC_CA_Merced,Solar,DPV-ALL_Merced_CA_F[18],45.87721,45.87721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15548,BASELINE_SG,69773,BASELINE_SG,0.385,'1,4,SolarPV-NonTracking,nan,BASELINE,#TRUE#,#2016-11-22#,#2036-11-21#,Existing,PAUT,BS_PACE,0.0,45.5,45.5,YES,UT,,,,Solar,Tracking,#FALSE#,,0,45.5,Solar_Tracking,15548.0,BASELINE_SG,Solar,PV_Pavant Solar II LLC2PV-T50_[18],45.5,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18347,Utility Solar+Storage - PV - Utah-N2,66510,TERMINAL,345.0,'X1,4,SolarPV-Tracking,_,2032ADS,#TRUE#,#2024-01-01#,#2050-12-31#,Future-Planned,PAUT,BS_PACE,0.0,45.0,0.0,YES,UT,,,T3,Solar,Tracking,#FALSE#,,0,45,Solar_Tracking,18347.0,Utility Solar+Storage - PV - Utah-N2,Solar,PV_Utility Solar Storage - PV - Utah-N0PV45_[18],45.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8409,PwrCountyN,69523,MNSHN G1,0.69,'1,4,WT-Onshore,ID-69523,PowerCountyN-PowerCountyS,#TRUE#,#2011-12-23#,#2031-12-22#,Existing,PAID,BS_PACE,0.0,45.0,6.5,YES,ID,,,,Wind,Onshore,#FALSE#,,0,45,Wind_Onshore,8409.0,PwrCountyN,Wind,WT_Power County Wind Park North9WT22.5 A-1_[18],45.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17721,San Emidio 2,64039,EAGLE,120.0,'X1,1,Geo-DoubleFlash,NV-Tier1,Beowawe2ST3.6,#TRUE#,#2024-05-31#,#2050-12-31#,Future-Planned,SPPC,SW_NVE,0.0,45.0,0.0,YES,NV,Washoe,,,Geo,Double flash,#FALSE#,,30,45,Geo_Double flash,,,,,,,San Emidio 2,GEO,,True,6.0,16.0,-1.0,,2.09,2.09,0.0,0.0,1.0,3.098312,45.0,22.5,224.5821,22.5,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
17951,LANL TA-31GT45,13306,LA-MPF,115.0,'X0,1,CT-NatGas-Aero,6574_X,Island Cogen-1_Island Cogen-1_IPP-ICG,#TRUE#,#2024-07-01#,#2050-12-31#,Future-Planned,PNM,SW_PNM,9.0,45.0,0.0,YES,BC,,,T3,NG,Industrial,#FALSE#,,14.9985,45,NG_Industrial,,,,,,,LANL TA-31GT45,CC,,False,6.0,2.0,-1.0,,17.4,17.4,22574.06,69.6,1.0,2.1,45.0,14.9985,1218.902,14.99985,5.392,15.00165,5.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
17915,NilandAGT45,21047,NILAND,161.0,'X0,1,CT-NatGas-Aero,_7,Campbells Cogen (Total CC Plant),#TRUE#,#2025-06-01#,#2050-12-31#,Future-Planned,IID,CA_IID,9.0,45.0,0.0,YES,CA,Imperial,Sacramento,T3,NG,Areo,#FALSE#,,13.5,45,NG_Areo,,,,,,,NilandAGT45,CC,,False,6.0,2.0,-1.0,,9.42,9.42,12221.13,37.68,1.0,2.1,45.0,13.5,239.625,15.75,6.822,15.75,7.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
17916,NilandBGT45,21047,NILAND,161.0,'X1,1,CT-NatGas-Aero,_8,Campbells Cogen (Total CC Plant),#TRUE#,#2025-06-01#,#2050-12-31#,Future-Planned,IID,CA_IID,9.0,45.0,0.0,YES,CA,Imperial,Sacramento,T3,NG,Areo,#FALSE#,,13.5,45,NG_Areo,,,,,,,NilandBGT45,CC,,False,6.0,2.0,-1.0,,9.42,9.42,12221.13,37.68,1.0,2.1,45.0,13.5,239.625,15.75,6.822,15.75,7.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18398,Wind Wyoming East4,67796,AEOLUS,230.0,'X1,4,WT-Onshore,_,2032ADS,#TRUE#,#2024-01-01#,#2050-12-31#,Future-Planned,PAWY,BS_PACE,0.0,43.4,0.0,YES,WY,,,T3,Wind,Onshore,#FALSE#,,0,43.4,Wind_Onshore,18398.0,Wind Wyoming East4,Wind,WT_Wind Wyoming East0WT43.4 B-1_[18],43.4,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16932,Horse Butte Phase II,66547,HORSE BU_,115.0,'X0,4,WT-Onshore,nan,nan,#TRUE#,#2022-12-01#,#2050-12-31#,Existing,PAID,BS_PACE,0.0,42.4,0.0,YES,ID,,,,Wind,Onshore,#FALSE#,,0,42.4,Wind_Onshore,16932.0,Horse Butte Phase II,Wind,WT_Horse Butte Phase II1WT42.4 B-1_[18],42.4,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17666,Steel Solar,65870,WASHAK T,138.0,'X0,4,SolarPV-Tracking,_,2032ADS,#TRUE#,#2023-06-01#,#2050-12-31#,Future-Planned,PAUT,BS_PACE,0.0,40.0,0.0,YES,UT,Utah,,T2,Solar,Tracking,#FALSE#,,0,40,Solar_Tracking,17666.0,Steel Solar,Solar,PV_Steel Solar0PV-T40_[18],40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17046,Little Bear Solar 1,365604,Q1028Q1029PV,34.5,'1,4,SolarPV-Tracking,nan,nan,#TRUE#,#2020-12-03#,#2050-12-31#,Existing,CIPV,CA_CISO,0.0,40.0,14.7726,YES,CA,,,,Solar,Tracking,#FALSE#,,0,40,Solar_Tracking,17046.0,Little Bear Solar 1,Solar,PV_Little Bear Solar 11PV-NT40_[18],40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17548,Edwards Sanborn,34752,KERN PWR,115.0,'X0,4,SolarPV-NonTracking,_,ADS2032,#TRUE#,#2022-04-07#,#2050-12-31#,Under Construction,CIPV,CA_CISO,0.0,40.0,0.0,YES,CA,Kern,,T1,Solar,NonTracking,#FALSE#,,0,40,Solar_NonTracking,17548.0,Edwards Sanborn,Solar,PV_EdSan 1 Edwards 11PV-NT40_[18],40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17062,Mustang 3,34683,Q643W,0.38,'1,4,SolarPV-NonTracking,nan,nan,#TRUE#,#2016-05-03#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,0.0,40.0,0.0,YES,CA,,,,Solar,Tracking,#FALSE#,,0,40,Solar_Tracking,17062.0,Mustang 3,Solar,PV_Mustang 31PV-NT40_[18],40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18609,DG-BTM_AZPS_AZ_Gila,85611,COTNWD19,12.5,'X5,4,DG-BTM,G0--,DG-BTM_AZPS_AZ_Gila,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,AZPS,SW_AZPS,0.0,39.23967,0.0,YES,ID,,,,Solar,,#TRUE#,,0,39.23967,,18609.0,DG-BTM_AZPS_AZ_Gila,Solar,DPV-ALL_Gila_AZ_F[18],39.23967,39.23967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13039,FPL Energy C Wind,25637,TRANWND,115.0,'QF,4,WT-Onshore,nan,nan,#TRUE#,#2014-12-22#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,38.97,40.0,YES,CA,,,,Wind,Onshore,#FALSE#,,0,38.97,Wind_Onshore,13039.0,FPL Energy C Wind,Wind,WT_FPL Energy C Wind1WT38.97 A-1_[18],38.97,38.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16823,New York Canyon,64087,OREANA,120.0,'X2,1,Geo-BinaryCycle,NV-Tier,Western 10210IC8.4,#TRUE#,#2022-12-15#,#2050-12-31#,Future-Conceptual,SPPC,SW_NVE,19.25,38.5,0.0,YES,NV,Pershing,,,Geo,,#FALSE#,,19.25,38.5,,,,,,,,New York Canyon,GEO,,True,6.0,16.0,-1.0,,1.75,1.75,0.0,0.0,1.0,0.0,38.5,19.25,192.1425,19.25,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18949,DG-BTM_PNM_NM_Sandoval,10022,AVILA,12.5,'O5,4,DG-BTM,G0--,DG-BTM_PNM_NM_Sandoval,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PNM,SW_PNM,0.0,38.38502,0.0,YES,ID,,,,Solar,,#TRUE#,,0,38.38502,,18949.0,DG-BTM_PNM_NM_Sandoval,Solar,DPV-ALL_Sandoval_NM_F[18],38.38502,38.38502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,MorWind,24560,MORWIND1_G1,0.48,'1,4,WT-Onshore,CA-??-??,Mor Wind-1,#TRUE#,#2017-01-17#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,38.16,25.0,YES,CA,,,,Wind,Onshore,#FALSE#,,0,38.16,Wind_Onshore,610.0,MorWind,Wind,WT_Morwind1WT38.16 A-1_[18],38.16,38.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19017,DG-BTM_SPPC_NV_Washoe,640032,STAMPEDE DAM,63.0,'H7,4,DG-BTM,G0--,DG-BTM_SPPC_NV_Washoe,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,SPPC,SW_NVE,0.0,38.0017,0.0,YES,ID,,,,Solar,,#TRUE#,,0,38.0017,,19017.0,DG-BTM_SPPC_NV_Washoe,Solar,DPV-ALL_Washoe_NV_F[18],38.0017,38.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18474,Solar_FIT Agg 1,26534,VEL A  M,34.5,'X0,4,SolarPV-NonTracking,Agg,ADS2032,#TRUE#,#2017-08-01#,#2050-12-31#,Existing,LDWP,CA_LDWP,0.0,37.84,0.0,YES,CA,LA County,,EC,Solar,NonTracking,#FALSE#,,0,37.84,Solar_NonTracking,18474.0,Solar_FIT Agg 1,Solar,PV_Solar_FIT 20171PV-NT20.8_[18],37.84,37.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18718,DG-BTM_CIPV_CA_Mariposa,34250,YOSEMITE,70.0,'M6,4,DG-BTM,G0--,DG-BTM_CIPV_CA_Mariposa,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPV,CA_CISO,0.0,36.92087,0.0,YES,ID,,,,Solar,,#TRUE#,,0,36.92087,,18718.0,DG-BTM_CIPV_CA_Mariposa,Solar,DPV-ALL_Mariposa_CA_F[18],36.92087,36.92087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18124,Sanborn Solar 2 Edwards Sanborn S4,29570,SUNCREEK,230.0,'X2,4,SolarPV-NonTracking,_,KANSAS,#TRUE#,#2022-04-07#,#2050-12-31#,Under Construction,CISC,CA_CISO,0.0,36.0,0.0,YES,CA,Kern,,1,Solar,Non-Tracking,#FALSE#,,0,36,Solar_Non-Tracking,18124.0,Sanborn Solar 2 Edwards Sanborn S4,Solar,PV_Sanborn Solar 2 Edwards Sanborn S4PV-NT36_[18],36.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18745,DG-BTM_CISC_CA_Kern,24785,SEARLES 33,34.5,'J9,4,DG-BTM,G0--,DG-BTM_CISC_CA_Kern,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CISC,CA_CISO,0.0,35.78767,0.0,YES,ID,,,,Solar,,#TRUE#,,0,35.78767,,18745.0,DG-BTM_CISC_CA_Kern,Solar,DPV-ALL_Kern_CA_F[18],35.78767,35.78767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18716,DG-BTM_CIPV_CA_Lassen,31892,PE.WWOOD,9.11,'M8,4,DG-BTM,G0--,DG-BTM_CIPV_CA_Lassen,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,CIPV,CA_CISO,0.0,35.62347,0.0,YES,ID,,,,Solar,,#TRUE#,,0,35.62347,,18716.0,DG-BTM_CIPV_CA_Lassen,Solar,DPV-ALL_Lassen_CA_F[18],35.62347,35.62347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18291,Roseville Peakers TM25001GT35.2,38067,FDDYMNT1,60.0,'X0,1,CT-NatGas-Aero,_,_,#TRUE#,#2021-09-17#,#2050-12-31#,Existing,BANC,CA_BANC,12.8,35.2,20.0,YES,CA,Placer,,EC,NG,Areo,#FALSE#,,0,0,NG_Areo,,,,,,,Roseville Peakers TM25001GT35.2,GT Aero_TM2500 G4,,False,1.0,1.0,1.0,,23.04,23.04,766.9258,115.968,0.0,0.45,35.2,4.375,177.0345,10.208,20.281,20.617,20.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18292,Roseville Peakers TM25002GT35.2,38067,FDDYMNT1,60.0,'X1,1,CT-NatGas-Aero,_,_,#TRUE#,#2021-09-17#,#2050-12-31#,Existing,BANC,CA_BANC,12.8,35.2,20.0,YES,CA,Placer,,EC,NG,Areo,#FALSE#,,0,0,NG_Areo,,,,,,,Roseville Peakers TM25002GT35.2,GT Aero_TM2500 G4,,False,1.0,1.0,1.0,,23.04,23.04,766.9258,115.968,0.0,0.45,35.2,4.375,177.0345,10.208,20.281,20.617,20.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
16821,Bannock PV,64926,BATMNPV,120.0,'X0,4,SolarPV-Tracking,NV-Tier1,Bannock PV-Proposed,#TRUE#,#2023-08-12#,#2050-12-31#,Future-Conceptual,SPPC,SW_NVE,0.0,35.0,0.0,YES,NV,Lander,,,Solar,Photovoltaic,#FALSE#,,0,35,Solar_Photovoltaic,16821.0,Bannock PV,Solar,PV_Bannock PV1PV-T35_[18],35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16934,Fallbrook Energy Storage_2,23519,Q1169_BESS2,0.64,'1,3,Battery Storage,nan,PFnoLAR_CoolwtrCC3 (Total CC Plant),#FALSE#,#2020-03-09#,#2050-12-31#,Existing,CISD,CA_CISO,-35.0,35.0,0.0,YES,CA,,,,MWH,Battery Storage,#FALSE#,,0,35,MWH_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18986,DG-BTM_PSCO_CO_Pueblo,71023,PUEBLO_W,115.0,'K8,4,DG-BTM,G0--,DG-BTM_PSCO_CO_Pueblo,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PSCO,RM_PSCO,0.0,33.02745,0.0,YES,ID,,,,Solar,,#TRUE#,,0,33.02745,,18986.0,DG-BTM_PSCO_CO_Pueblo,Solar,DPV-ALL_Pueblo_CO_F[18],33.02745,33.02745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18112,EdSan 2 Sanborn 3,29574,SUB 6D,230.0,'X4,4,SolarPV-NonTracking,_,KANSAS,#TRUE#,#2022-03-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,0.0,33.0,0.0,YES,CA,Kern,,1,Solar,Non-Tracking,#FALSE#,,0,33,Solar_Non-Tracking,18112.0,EdSan 2 Sanborn 3,Solar,PV_EdSan 2 Sanborn 33PV-NT33_[18],33.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17974,Gas (Peaking)4GT33,15235,DBG,230.0,'X2,1,CT-NatGas-Aero,_,Island Cogen-1_Island Cogen-1_IPP-ICG,#TRUE#,#2022-05-01#,#2050-12-31#,Future-Planned,SRP,SW_SRP,6.6,33.0,0.0,YES,BC,,,T3,NG,Industrial,#FALSE#,,10.9989,33,NG_Industrial,,,,,,,Gas (Peaking)4GT33,CC,,False,6.0,2.0,-1.0,,17.4,17.4,22574.06,69.6,1.0,2.1,33.0,10.9989,1218.902,10.99989,5.392,11.00121,5.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18008,RE Tranquillity BESS,30792,TRANQLTYSS,230.0,'X0,3,Battery Storage,_,RE Tranquillity BESS,#TRUE#,#2021-11-12#,#2050-12-31#,Under Construction,CIPV,CA_CISO,-33.0,33.0,0.0,YES,CA,0,,T1,Electricity,Battery Storage,#FALSE#,,0,33,Electricity_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17973,Gas (Peaking)3GT33,15235,DBG,230.0,'X1,1,CT-NatGas-Aero,_,Island Cogen-1_Island Cogen-1_IPP-ICG,#TRUE#,#2022-05-01#,#2050-12-31#,Future-Planned,SRP,SW_SRP,6.6,33.0,0.0,YES,BC,,,T3,NG,Industrial,#FALSE#,,10.9989,33,NG_Industrial,,,,,,,Gas (Peaking)3GT33,CC,,False,6.0,2.0,-1.0,,17.4,17.4,22574.06,69.6,1.0,2.1,33.0,10.9989,1218.902,10.99989,5.392,11.00121,5.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18454,CISC PV-NT Agg LA Co 2,25616,PEARBLSM,230.0,'X0,4,SolarPV-NonTracking,Agg,ADS2032,#TRUE#,#2018-08-18#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,32.5,0.0,YES,CA,Los Angeles,,EC,Solar,NonTracking,#FALSE#,,0,32.5,Solar_NonTracking,18454.0,CISC PV-NT Agg LA Co 2,Solar,PV_Green Beanworks C1PV-NT3_[18],32.5,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18857,DG-BTM_PACW_OR_Multnomah,44520,VERNON,115.0,'X7,4,DG-BTM,G0--,DG-BTM_PACW_OR_Multnomah,#TRUE#,#2023-04-15#,#2050-01-01#,Future-Conceptual,PACW,NW_PACW,0.0,32.4093,0.0,YES,ID,,,,Solar,,#TRUE#,,0,32.4093,,18857.0,DG-BTM_PACW_OR_Multnomah,Solar,DPV-ALL_Multnomah_OR_F[18],32.4093,32.4093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13107,HoneyLakePower,36938,HONEYLKE,13.8,'1,1,Bio-ST,nan,HoneyLakePower,#TRUE#,#2017-06-27#,#2050-12-31#,Existing,CIPV,CA_CISO,25.0,32.0,22.1,YES,CA,,,,Bio,,#FALSE#,,25,32,,,,,,,,HoneyLakePower,ST,,True,8.0,5.0,-1.0,,1.8,1.8,180.2655,3.2,1.0,2.027986,32.0,25.0,89.1,7.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
17947,Kennecott Smelter1ST31.8,67222,MAGNA,138.0,'X0,1,ST-NatGas,56163_n/a,Island Cogen-1_Island Cogen-1_IPP-ICG,#TRUE#,#2012-04-01#,#2022-12-31#,Existing,PAUT,BS_PACE,6.36,31.8,0.0,YES,BC,,,EC,NG,Industrial,#FALSE#,,10.59894,31.8,NG_Industrial,,,,,,,Kennecott Smelter1ST31.8,CC,,False,6.0,2.0,-1.0,,17.4,17.4,22574.06,69.6,1.0,2.1,31.8,10.59894,1218.902,10.59989,5.392,10.60117,5.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
18146,CISC WT Agg Kern Co 1,24464,MIDWIND,66.0,'X0,4,WT-Onshore,Agg,ADS2032,#TRUE#,#2016-04-22#,#2050-12-31#,Existing,CISC,CA_CISO,0.0,30.52,0.0,YES,CA,Kern,,,Wind,Onshore,#FALSE#,,0,30.52,Wind_Onshore,18146.0,CISC WT Agg Kern Co 1,Wind,WT_Wind Resource I1WT9 A-1_[18],30.52,30.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17709,Rockmont Storage-1,10292,SAN_JUAN,345.0,'XA,3,Battery Storage,nan,Rockmont Storage-11BA30,#TRUE#,#2023-07-01#,#2043-07-01#,Future-Planned,PNM,SW_PNM,-30.0,30.0,0.0,YES,NM,San Juan,,T1,MWH,Battery Storage,#FALSE#,,0,30,MWH_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13408,Red Horse 3 Solar,160915,REDHORSE_EXG,0.38,'1,4,SolarPV-Tracking,_-_-_,Red Horse 3 Solar Farm 1,#TRUE#,#2016-04-15#,#2036-04-15#,Under Construction,TEPC,SW_TEPC,0.0,30.0,21.6,YES,AZ,Cochise,Willcox,,Solar,Tracking,#FALSE#,,0,30,Solar_Tracking,13408.0,Red Horse 3 Solar,Solar,PV_Red Horse Wind 2 (SOLAR) Ph1PV-T30_[18],30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17459,Solano_Wind (Generic)3,30567,LONETREE,230.0,'X0,4,WT-Onshore,_,ADS2032,#TRUE#,#2031-01-01#,#2050-12-31#,Future-Planned,CIPB,CA_CISO,0.0,30.0,0.0,YES,CA,Contra Costa,,T3,Wind,Onshore,#FALSE#,,0,30,Wind_Onshore,17459.0,Solano_Wind (Generic)3,Wind,WT_Solano_Wind (Generic)WT30 B-1_[18],30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18486,McKenzie PV Agg,37121,ELKGROV2,69.0,'X2,4,SolarPV-Tracking,Agg,ADS2032,#TRUE#,#2012-11-01#,#2050-12-31#,Existing,BANC,CA_BANC,0.0,30.0,0.0,YES,CA,Sacramento,,,Solar,Tracking,#FALSE#,,0,30,Solar_Tracking,18486.0,McKenzie PV Agg,Solar,PV_McKenzie1PV-T5_[18],30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17707,Goldstrike Grid BESS 2,18671,RAILRD,138.0,'X2,3,Battery Storage,nan,Goldstrike Grid BESS 22BA30,#TRUE#,#2021-05-01#,#2050-12-31#,Future-Planned,NEVP,SW_NVE,-30.0,30.0,0.0,YES,NV,Clark,,T1,MWH,Battery Storage,#FALSE#,,0,30,MWH_Battery Storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17060,Mustang 4,34683,Q643W,0.38,'1,4,SolarPV-NonTracking,nan,nan,#TRUE#,#2016-06-09#,#2050-12-31#,Future-Planned,CIPV,CA_CISO,0.0,30.0,0.0,YES,CA,,,,Solar,Tracking,#FALSE#,,0,30,Solar_Tracking,17060.0,Mustang 4,Solar,PV_Mustang 41PV-NT30_[18],30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18477,Solar_SB1 Agg 2,26548,NR B   M,34.5,'X0,4,SolarPV-NonTracking,Agg,ADS2032,#TRUE#,#2028-08-01#,#2050-12-31#,Existing,LDWP,CA_LDWP,0.0,30.0,0.0,YES,CA,LA County,,EC,Solar,NonTracking,#FALSE#,,0,30,Solar_NonTracking,18477.0,Solar_SB1 Agg 2,Solar,PV_Solar_SB1 20281PV-NT10_[18],30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
